,Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
9767,INV10767,Abc Corp,Naman Goyal,Montreal,1134.97,1134.97,Flagged,Nora,2023-06-26,False
9768,INV10768,Greenline,Alex P,Vancouver,203.02,203.02,Pending,Maria,2023-05-05,False
9769,INV10769,Quickmove,Naman Goyal,Calgary,215.39,215.39,Pending,Steve,2023-07-28,False
9770,INV10770,Quickmove,Alex P,Calgary,3248.31,3248.31,Pending,Steve,2023-09-10,False
9771,INV10771,Roadx,Sonia M,Montreal,1752.67,1752.67,Flagged,Nora,2023-11-10,False
9772,INV10772,Roadx,Sonia M,Toronto,2529.89,2529.89,Flagged,David,2023-02-27,False
9773,INV10773,Xyz Ltd,Sonia M,Toronto,743.54,743.54,Pending,David,2023-08-22,False
9774,INV10774,Fastship,Sonia M,Montreal,4880.02,4880.02,Flagged,Nora,2023-05-05,False
9775,INV10775,Ab Trucks,Naman Goyal,Toronto,736.72,736.72,Flagged,David,2023-11-13,False
9776,INV10776,Fastship,Alex P,Windsor,2279.55,2279.55,Flagged,Kathy,2023-11-02,False
9777,INV10777,Quickmove,Sonia M,Montreal,2272.43,2272.43,Pending,Nora,2023-08-22,False
9778,INV10778,Xyz Ltd,Naman Goyal,Vancouver,142.33,142.33,Approved,Maria,2023-06-26,False
9779,INV10779,Fastship,Alex P,Vancouver,3372.21,3372.21,Approved,Maria,2023-11-12,False
9780,INV10780,Abc Corp,Naman Goyal,Vancouver,2737.23,2737.23,Pending,Maria,2023-04-04,False
9781,INV10781,Quickmove,Leah T,Calgary,2537.73,2558.73,Flagged,Steve,2023-10-10,True
9782,INV10782,Fastship,Sonia M,Montreal,4108.62,4136.62,Pending,Nora,2023-11-20,True
9783,INV10783,Fastship,John D,Montreal,1281.57,1281.57,Approved,Nora,2023-01-10,False
9784,INV10784,Quickmove,Naman Goyal,Toronto,4319.37,4319.37,Pending,David,2023-05-25,False
9785,INV10785,Ab Trucks,Sonia M,Montreal,4337.42,4337.42,Approved,Nora,2023-04-13,False
9786,INV10786,Quickmove,Ravi K,Montreal,4151.63,4151.63,Approved,Nora,2023-05-02,False
9787,INV10787,Abc Corp,Alex P,Toronto,1772.85,1772.85,Pending,David,2023-09-17,False
9788,INV10788,Abc Corp,Leah T,Montreal,896.53,868.53,Pending,Nora,2023-03-17,True
9789,INV10789,Fastship,Sonia M,Montreal,2428.37,2428.37,Approved,Nora,2023-08-21,False
9790,INV10790,Roadx,Sonia M,Windsor,1373.22,1373.22,Flagged,Kathy,2023-03-20,False
9791,INV10791,Ab Trucks,Naman Goyal,Toronto,355.69,355.69,Flagged,David,2023-06-14,False
9792,INV10792,Fastship,Naman Goyal,Windsor,1469.4,1469.4,Approved,Kathy,2024-01-01,False
9793,INV10793,Quickmove,Ravi K,Calgary,2398.73,2398.73,Flagged,Steve,2023-09-24,False
9794,INV10794,Fastship,Leah T,Toronto,652.4,652.4,Approved,David,2023-11-14,False
9795,INV10795,Xyz Ltd,Ravi K,Montreal,4727.24,4739.24,Approved,Nora,2023-01-11,True
9796,INV10796,Xyz Ltd,Alex P,Montreal,3314.9,3314.9,Approved,Nora,2023-03-28,False
9797,INV10797,Roadx,Naman Goyal,Windsor,768.07,768.07,Pending,Kathy,2023-05-18,False
9798,INV10798,Ab Trucks,Ravi K,Windsor,4079.11,4079.11,Pending,Kathy,2023-11-28,False
9799,INV10799,Greenline,John D,Calgary,4647.63,4647.63,Pending,Steve,2023-10-10,False
9800,INV10800,Xyz Ltd,John D,Calgary,1387.64,1387.64,Approved,Steve,2023-10-19,False
9801,INV10801,Greenline,Ravi K,Montreal,801.94,801.94,Pending,Nora,2023-01-15,False
9802,INV10802,Abc Corp,Alex P,Vancouver,1680.13,1680.13,Pending,Maria,2023-11-05,False
9803,INV10803,Xyz Ltd,Naman Goyal,Calgary,4178.02,4178.02,Flagged,Steve,2023-11-19,False
9804,INV10804,Xyz Ltd,John D,Montreal,957.96,957.96,Pending,Nora,2023-08-18,False
9805,INV10805,Ab Trucks,Ravi K,Calgary,3918.8,3918.8,Pending,Steve,2023-07-22,False
9806,INV10806,Roadx,Ravi K,Toronto,3609.69,3609.69,Approved,David,2023-07-15,False
9807,INV10807,Greenline,Sonia M,Windsor,3291.7,3291.7,Pending,Kathy,2023-10-14,False
9808,INV10808,Quickmove,Ravi K,Montreal,2223.26,2223.26,Pending,Nora,2023-08-28,False
9809,INV10809,Xyz Ltd,Alex P,Calgary,1897.17,1897.17,Pending,Steve,2023-02-04,False
9810,INV10810,Xyz Ltd,John D,Windsor,517.76,517.76,Approved,Kathy,2023-09-14,False
9811,INV10811,Ab Trucks,Sonia M,Vancouver,1851.04,1851.04,Flagged,Maria,2023-09-21,False
9812,INV10812,Ab Trucks,John D,Calgary,3049.02,3049.02,Approved,Steve,2023-04-30,False
9813,INV10813,Roadx,John D,Montreal,4501.23,4501.23,Pending,Nora,2023-12-24,False
9814,INV10814,Greenline,Alex P,Toronto,4182.31,4182.31,Pending,David,2023-09-23,False
9815,INV10815,Abc Corp,Ravi K,Windsor,257.86,257.86,Flagged,Kathy,2023-06-14,False
9816,INV10816,Quickmove,Alex P,Windsor,780.43,816.43,Pending,Kathy,2023-06-15,True
9817,INV10817,Roadx,Ravi K,Toronto,4257.59,4217.59,Approved,David,2023-02-15,True
9818,INV10818,Abc Corp,Sonia M,Montreal,4702.66,4702.66,Approved,Nora,2023-04-21,False
9819,INV10819,Fastship,Alex P,Vancouver,373.46,373.46,Approved,Maria,2023-09-25,False
9820,INV10820,Xyz Ltd,Alex P,Toronto,3536.14,3536.14,Approved,David,2023-01-14,False
9821,INV10821,Greenline,Leah T,Vancouver,1892.09,1892.09,Pending,Maria,2023-01-06,False
9822,INV10822,Roadx,Naman Goyal,Montreal,1885.02,1885.02,Approved,Nora,2023-07-22,False
9823,INV10823,Xyz Ltd,Alex P,Calgary,3249.08,3254.08,Pending,Steve,2023-09-07,True
9824,INV10824,Greenline,Leah T,Calgary,4070.06,4070.06,Approved,Steve,2023-09-19,False
9825,INV10825,Greenline,Naman Goyal,Montreal,1446.7,1446.7,Flagged,Nora,2023-11-09,False
9826,INV10826,Greenline,Ravi K,Vancouver,3556.24,3556.24,Flagged,Maria,2023-04-30,False
9827,INV10827,Xyz Ltd,Ravi K,Toronto,3215.79,3215.79,Approved,David,2023-03-19,False
9828,INV10828,Roadx,Ravi K,Montreal,2634.87,2654.87,Flagged,Nora,2023-12-20,True
9829,INV10829,Quickmove,Leah T,Montreal,3051.89,3051.89,Flagged,Nora,2023-03-11,False
9830,INV10830,Ab Trucks,Leah T,Calgary,188.46,148.46,Flagged,Steve,2023-08-22,True
9831,INV10831,Xyz Ltd,Naman Goyal,Toronto,119.92,119.92,Pending,David,2023-03-24,False
9832,INV10832,Greenline,Ravi K,Calgary,2797.15,2797.15,Pending,Steve,2023-07-03,False
9833,INV10833,Roadx,John D,Vancouver,2668.13,2668.13,Approved,Maria,2023-10-29,False
9834,INV10834,Quickmove,Alex P,Vancouver,449.54,449.54,Flagged,Maria,2023-08-06,False
9835,INV10835,Fastship,Leah T,Windsor,2510.93,2510.93,Pending,Kathy,2023-10-07,False
9836,INV10836,Abc Corp,Leah T,Montreal,3811.89,3780.89,Flagged,Nora,2023-10-23,True
9837,INV10837,Greenline,Leah T,Toronto,2751.89,2751.89,Pending,David,2023-06-17,False
9838,INV10838,Fastship,Naman Goyal,Toronto,2636.31,2636.31,Approved,David,2023-09-09,False
9839,INV10839,Ab Trucks,Ravi K,Calgary,3617.75,3617.75,Pending,Steve,2023-11-17,False
9840,INV10840,Quickmove,John D,Calgary,942.04,942.04,Approved,Steve,2023-12-21,False
9841,INV10841,Quickmove,Alex P,Toronto,2341.65,2341.65,Pending,David,2023-11-11,False
9842,INV10842,Greenline,Alex P,Calgary,825.43,825.43,Pending,Steve,2023-11-28,False
9843,INV10843,Quickmove,Sonia M,Windsor,2666.82,2666.82,Flagged,Kathy,2023-06-23,False
9844,INV10844,Fastship,John D,Montreal,3000.51,3000.51,Flagged,Nora,2023-11-22,False
9845,INV10845,Greenline,Naman Goyal,Windsor,696.2,696.2,Pending,Kathy,2023-05-08,False
9846,INV10846,Xyz Ltd,Leah T,Vancouver,470.02,470.02,Pending,Maria,2023-09-08,False
9847,INV10847,Roadx,Leah T,Toronto,916.99,916.99,Pending,David,2023-06-07,False
9848,INV10848,Fastship,Ravi K,Windsor,2973.05,2973.05,Approved,Kathy,2023-09-14,False
9849,INV10849,Roadx,Alex P,Windsor,1029.13,1029.13,Pending,Kathy,2023-08-13,False
9850,INV10850,Xyz Ltd,Leah T,Calgary,1448.69,1453.69,Approved,Steve,2023-03-04,True
9851,INV10851,Xyz Ltd,Alex P,Calgary,3542.48,3542.48,Approved,Steve,2023-09-29,False
9852,INV10852,Roadx,Alex P,Calgary,1316.89,1316.89,Approved,Steve,2023-10-05,False
9853,INV10853,Fastship,Ravi K,Vancouver,2047.88,2047.88,Approved,Maria,2023-04-16,False
9854,INV10854,Roadx,Sonia M,Windsor,4651.34,4651.34,Approved,Kathy,2023-01-22,False
9855,INV10855,Roadx,Sonia M,Montreal,4142.48,4142.48,Approved,Nora,2023-08-07,False
9856,INV10856,Abc Corp,Sonia M,Calgary,1351.81,1351.81,Approved,Steve,2023-12-03,False
9857,INV10857,Fastship,John D,Vancouver,3028.12,3028.12,Pending,Maria,2023-06-27,False
9858,INV10858,Abc Corp,Ravi K,Vancouver,3362.44,3362.44,Approved,Maria,2023-07-03,False
9859,INV10859,Greenline,Alex P,Calgary,4511.18,4511.18,Pending,Steve,2023-04-18,False
9860,INV10860,Quickmove,Leah T,Toronto,2782.59,2782.59,Pending,David,2023-10-01,False
9861,INV10861,Roadx,John D,Windsor,2850.31,2850.31,Approved,Kathy,2023-10-20,False
9862,INV10862,Greenline,Sonia M,Calgary,4453.39,4453.39,Pending,Steve,2023-01-09,False
9863,INV10863,Fastship,Naman Goyal,Montreal,366.47,366.47,Pending,Nora,2023-08-25,False
9864,INV10864,Roadx,John D,Windsor,3177.89,3177.89,Approved,Kathy,2023-09-20,False
9865,INV10865,Quickmove,John D,Vancouver,2141.58,2141.58,Pending,Maria,2023-06-19,False
9866,INV10866,Greenline,Ravi K,Montreal,4557.84,4557.84,Pending,Nora,2023-12-25,False
9867,INV10867,Ab Trucks,Leah T,Windsor,4806.65,4806.65,Flagged,Kathy,2023-06-24,False
9868,INV10868,Xyz Ltd,John D,Montreal,934.21,942.21,Flagged,Nora,2023-08-21,True
9869,INV10869,Roadx,Leah T,Vancouver,1479.2,1478.2,Approved,Maria,2023-11-29,True
9870,INV10870,Quickmove,Ravi K,Calgary,1439.94,1439.94,Approved,Steve,2023-03-27,False
9871,INV10871,Xyz Ltd,Naman Goyal,Montreal,593.08,593.08,Approved,Nora,2023-03-05,False
9872,INV10872,Abc Corp,Alex P,Calgary,2466.43,2466.43,Approved,Steve,2023-10-05,False
9873,INV10873,Greenline,Alex P,Vancouver,2614.1,2614.1,Approved,Maria,2023-08-09,False
9874,INV10874,Abc Corp,Sonia M,Vancouver,2907.59,2907.59,Flagged,Maria,2023-07-23,False
9875,INV10875,Quickmove,Sonia M,Montreal,3348.5,3348.5,Flagged,Nora,2023-12-30,False
9876,INV10876,Roadx,Naman Goyal,Montreal,408.3,408.3,Pending,Nora,2023-07-05,False
9877,INV10877,Xyz Ltd,Alex P,Vancouver,3150.17,3150.17,Flagged,Maria,2023-07-15,False
9878,INV10878,Xyz Ltd,Sonia M,Montreal,4577.67,4601.67,Approved,Nora,2023-12-06,True
9879,INV10879,Greenline,Leah T,Montreal,2329.46,2329.46,Flagged,Nora,2023-10-13,False
9880,INV10880,Roadx,John D,Montreal,622.89,603.89,Pending,Nora,2023-07-20,True
9881,INV10881,Ab Trucks,Ravi K,Montreal,521.13,481.13,Approved,Nora,2023-02-11,True
9882,INV10882,Ab Trucks,Sonia M,Windsor,1480.59,1480.59,Approved,Kathy,2023-03-10,False
9883,INV10883,Greenline,Naman Goyal,Vancouver,3787.37,3787.37,Pending,Maria,2023-01-04,False
9884,INV10884,Roadx,Alex P,Vancouver,1378.9,1425.9,Flagged,Maria,2023-03-31,True
9885,INV10885,Greenline,Naman Goyal,Toronto,4090.22,4090.22,Pending,David,2023-01-07,False
9886,INV10886,Roadx,Ravi K,Calgary,4116.33,4116.33,Approved,Steve,2023-06-15,False
9887,INV10887,Quickmove,Ravi K,Toronto,2339.85,2339.85,Approved,David,2023-10-18,False
9888,INV10888,Quickmove,Naman Goyal,Montreal,1573.87,1573.87,Flagged,Nora,2023-02-10,False
9889,INV10889,Abc Corp,Sonia M,Montreal,3028.57,3028.57,Pending,Nora,2023-12-01,False
9890,INV10890,Greenline,Sonia M,Windsor,4071.6,4071.6,Flagged,Kathy,2023-01-02,False
9891,INV10891,Roadx,Alex P,Windsor,416.4,416.4,Approved,Kathy,2023-07-30,False
9892,INV10892,Ab Trucks,Leah T,Windsor,4771.78,4771.78,Pending,Kathy,2023-11-29,False
9893,INV10893,Roadx,Alex P,Windsor,3264.91,3264.91,Pending,Kathy,2023-07-19,False
9894,INV10894,Quickmove,John D,Windsor,2050.92,2050.92,Flagged,Kathy,2023-08-22,False
9895,INV10895,Roadx,Leah T,Windsor,2579.49,2579.49,Approved,Kathy,2023-09-01,False
9896,INV10896,Greenline,John D,Windsor,1989.4,1989.4,Pending,Kathy,2023-12-08,False
9897,INV10897,Abc Corp,Alex P,Windsor,2121.79,2121.79,Flagged,Kathy,2023-08-03,False
9898,INV10898,Abc Corp,Leah T,Windsor,3018.52,3048.52,Approved,Kathy,2023-01-06,True
9899,INV10899,Abc Corp,Leah T,Vancouver,395.18,395.18,Approved,Maria,2023-04-14,False
9900,INV10900,Abc Corp,John D,Windsor,959.35,959.35,Approved,Kathy,2023-03-05,False
9901,INV10901,Quickmove,Naman Goyal,Calgary,1212.49,1212.49,Flagged,Steve,2023-08-08,False
9902,INV10902,Fastship,Sonia M,Windsor,2096.82,2096.82,Approved,Kathy,2023-10-08,False
9903,INV10903,Greenline,Leah T,Montreal,1918.18,1918.18,Flagged,Nora,2023-10-19,False
9904,INV10904,Xyz Ltd,Leah T,Montreal,3638.8,3671.8,Approved,Nora,2023-06-11,True
9905,INV10905,Greenline,John D,Windsor,1369.98,1369.98,Flagged,Kathy,2023-12-30,False
9906,INV10906,Fastship,Leah T,Windsor,379.65,379.65,Flagged,Kathy,2023-07-12,False
9907,INV10907,Abc Corp,John D,Montreal,371.67,371.67,Pending,Nora,2023-07-03,False
9908,INV10908,Fastship,Naman Goyal,Calgary,155.43,161.43,Flagged,Steve,2023-04-30,True
9909,INV10909,Ab Trucks,Leah T,Toronto,286.33,286.33,Pending,David,2023-07-06,False
9910,INV10910,Ab Trucks,Ravi K,Vancouver,4307.44,4327.44,Approved,Maria,2023-12-21,True
9911,INV10911,Quickmove,Alex P,Montreal,3516.49,3516.49,Approved,Nora,2023-10-14,False
9912,INV10912,Greenline,Naman Goyal,Windsor,4980.06,4980.06,Flagged,Kathy,2023-03-26,False
9913,INV10913,Greenline,Ravi K,Vancouver,199.53,199.53,Approved,Maria,2023-04-18,False
9914,INV10914,Xyz Ltd,Naman Goyal,Windsor,4260.11,4260.11,Approved,Kathy,2023-09-24,False
9915,INV10915,Quickmove,Sonia M,Toronto,3510.68,3473.68,Flagged,David,2023-10-20,True
9916,INV10916,Xyz Ltd,Naman Goyal,Toronto,3237.68,3237.68,Approved,David,2023-01-25,False
9917,INV10917,Ab Trucks,Naman Goyal,Montreal,1847.01,1838.01,Approved,Nora,2023-02-19,True
9918,INV10918,Abc Corp,Sonia M,Vancouver,1945.96,1929.96,Approved,Maria,2023-09-20,True
9919,INV10919,Fastship,Leah T,Vancouver,4243.25,4243.25,Pending,Maria,2023-10-15,False
9920,INV10920,Xyz Ltd,Alex P,Toronto,3596.07,3596.07,Approved,David,2023-10-09,False
9921,INV10921,Roadx,Ravi K,Windsor,3384.55,3384.55,Flagged,Kathy,2023-09-17,False
9922,INV10922,Xyz Ltd,John D,Montreal,250.18,250.18,Flagged,Nora,2023-02-06,False
9923,INV10923,Abc Corp,Alex P,Calgary,1003.17,1003.17,Approved,Steve,2023-09-07,False
9924,INV10924,Abc Corp,Naman Goyal,Toronto,4816.86,4816.86,Flagged,David,2023-04-06,False
9925,INV10925,Greenline,John D,Toronto,2326.42,2326.42,Flagged,David,2023-12-03,False
9926,INV10926,Fastship,Sonia M,Montreal,3928.83,3928.83,Flagged,Nora,2023-12-29,False
9927,INV10927,Abc Corp,Alex P,Windsor,2007.69,1959.69,Flagged,Kathy,2023-03-21,True
9928,INV10928,Quickmove,Leah T,Vancouver,3845.18,3845.18,Approved,Maria,2023-02-08,False
9929,INV10929,Xyz Ltd,Ravi K,Toronto,684.14,684.14,Flagged,David,2023-10-10,False
9930,INV10930,Xyz Ltd,Alex P,Montreal,306.43,355.43,Pending,Nora,2023-12-14,True
9931,INV10931,Ab Trucks,Alex P,Montreal,2384.27,2384.27,Pending,Nora,2023-03-02,False
9932,INV10932,Abc Corp,Leah T,Montreal,2999.07,2999.07,Pending,Nora,2023-05-11,False
9933,INV10933,Roadx,John D,Vancouver,1686.14,1686.14,Approved,Maria,2023-02-01,False
9934,INV10934,Greenline,Sonia M,Toronto,3608.42,3608.42,Flagged,David,2023-10-12,False
9935,INV10935,Fastship,Leah T,Montreal,2529.52,2529.52,Approved,Nora,2023-08-10,False
9936,INV10936,Roadx,Alex P,Vancouver,4648.75,4648.75,Flagged,Maria,2023-07-03,False
9937,INV10937,Greenline,Leah T,Windsor,516.45,516.45,Flagged,Kathy,2023-06-07,False
9938,INV10938,Xyz Ltd,Alex P,Calgary,426.18,426.18,Flagged,Steve,2023-12-24,False
9939,INV10939,Xyz Ltd,Sonia M,Toronto,4535.1,4535.1,Flagged,David,2023-03-06,False
9940,INV10940,Greenline,John D,Vancouver,3378.62,3378.62,Flagged,Maria,2023-08-24,False
9941,INV10941,Xyz Ltd,John D,Calgary,3388.48,3388.48,Approved,Steve,2023-04-01,False
9942,INV10942,Xyz Ltd,Ravi K,Calgary,235.02,235.02,Approved,Steve,2023-06-04,False
9943,INV10943,Quickmove,Sonia M,Vancouver,4694.61,4694.61,Pending,Maria,2023-02-06,False
9944,INV10944,Xyz Ltd,Ravi K,Vancouver,3881.94,3881.94,Approved,Maria,2023-09-29,False
9945,INV10945,Quickmove,Leah T,Vancouver,3845.14,3845.14,Pending,Maria,2023-06-20,False
9946,INV10946,Xyz Ltd,Naman Goyal,Montreal,4568.46,4568.46,Pending,Nora,2023-01-30,False
9947,INV10947,Ab Trucks,John D,Windsor,2932.95,2932.95,Flagged,Kathy,2023-12-29,False
9948,INV10948,Roadx,Alex P,Montreal,2033.87,2033.87,Approved,Nora,2023-09-03,False
9949,INV10949,Greenline,John D,Calgary,2455.33,2455.33,Approved,Steve,2023-05-09,False
9950,INV10950,Ab Trucks,Naman Goyal,Calgary,3908.48,3908.48,Flagged,Steve,2023-12-02,False
9951,INV10951,Quickmove,Alex P,Calgary,3866.78,3866.78,Flagged,Steve,2023-12-11,False
9952,INV10952,Ab Trucks,Sonia M,Vancouver,3086.97,3086.97,Pending,Maria,2023-12-18,False
9953,INV10953,Abc Corp,Sonia M,Toronto,1168.59,1168.59,Approved,David,2023-12-12,False
9954,INV10954,Abc Corp,John D,Montreal,4112.53,4080.53,Approved,Nora,2023-03-24,True
9955,INV10955,Abc Corp,Alex P,Toronto,3271.48,3271.48,Pending,David,2023-09-08,False
9956,INV10956,Fastship,Leah T,Windsor,1184.18,1184.18,Pending,Kathy,2023-07-19,False
9957,INV10957,Abc Corp,Alex P,Windsor,2455.16,2442.16,Pending,Kathy,2023-01-24,True
9958,INV10958,Greenline,Ravi K,Montreal,4986.31,4986.31,Flagged,Nora,2023-08-05,False
9959,INV10959,Ab Trucks,Ravi K,Calgary,1709.06,1709.06,Pending,Steve,2023-10-09,False
9960,INV10960,Greenline,Sonia M,Windsor,671.15,713.15,Pending,Kathy,2023-12-15,True
9961,INV10961,Roadx,John D,Toronto,206.17,206.17,Flagged,David,2023-01-28,False
9962,INV10962,Abc Corp,Alex P,Toronto,1004.7,1004.7,Pending,David,2023-12-26,False
9963,INV10963,Quickmove,Sonia M,Vancouver,1016.13,1016.13,Pending,Maria,2023-05-26,False
9964,INV10964,Fastship,John D,Calgary,4304.54,4304.54,Approved,Steve,2023-06-26,False
9965,INV10965,Roadx,Sonia M,Vancouver,865.16,865.16,Pending,Maria,2023-02-17,False
9966,INV10966,Quickmove,John D,Montreal,4326.99,4362.99,Pending,Nora,2023-03-03,True
9967,INV10967,Fastship,Sonia M,Windsor,524.91,524.91,Flagged,Kathy,2023-08-18,False
9968,INV10968,Roadx,Leah T,Vancouver,4542.56,4542.56,Pending,Maria,2023-11-24,False
9969,INV10969,Ab Trucks,Ravi K,Vancouver,1356.13,1356.13,Approved,Maria,2023-06-23,False
9970,INV10970,Greenline,Naman Goyal,Montreal,3096.34,3096.34,Approved,Nora,2023-12-27,False
9971,INV10971,Xyz Ltd,Sonia M,Toronto,882.66,921.66,Flagged,David,2023-01-01,True
9972,INV10972,Greenline,Naman Goyal,Toronto,2011.27,2011.27,Approved,David,2023-09-22,False
9973,INV10973,Abc Corp,Sonia M,Montreal,520.26,520.26,Flagged,Nora,2023-12-12,False
9974,INV10974,Quickmove,Alex P,Toronto,2939.69,2982.69,Approved,David,2023-12-30,True
9975,INV10975,Xyz Ltd,Ravi K,Montreal,1794.8,1794.8,Approved,Nora,2023-10-19,False
9976,INV10976,Fastship,Leah T,Toronto,4275.54,4275.54,Pending,David,2023-02-16,False
9977,INV10977,Ab Trucks,Ravi K,Montreal,990.9,990.9,Flagged,Nora,2023-01-29,False
9978,INV10978,Ab Trucks,Naman Goyal,Toronto,1471.94,1518.94,Pending,David,2023-02-04,True
9979,INV10979,Fastship,Alex P,Vancouver,968.55,968.55,Flagged,Maria,2023-09-21,False
9980,INV10980,Quickmove,John D,Vancouver,2862.73,2862.73,Pending,Maria,2023-07-03,False
9981,INV10981,Fastship,Ravi K,Toronto,647.56,647.56,Approved,David,2023-06-04,False
9982,INV10982,Roadx,Leah T,Montreal,1027.85,1027.85,Pending,Nora,2023-05-05,False
9983,INV10983,Quickmove,Alex P,Vancouver,3424.6,3424.6,Approved,Maria,2023-09-09,False
9984,INV10984,Quickmove,Alex P,Windsor,464.63,464.63,Flagged,Kathy,2023-03-15,False
9985,INV10985,Abc Corp,Naman Goyal,Toronto,3741.5,3741.5,Flagged,David,2023-08-01,False
9986,INV10986,Xyz Ltd,Leah T,Windsor,611.23,611.23,Approved,Kathy,2023-03-23,False
9987,INV10987,Fastship,Alex P,Windsor,2968.89,2968.89,Pending,Kathy,2023-05-10,False
9988,INV10988,Abc Corp,Alex P,Calgary,4989.27,4989.27,Approved,Steve,2023-12-17,False
9989,INV10989,Quickmove,John D,Windsor,952.08,952.08,Pending,Kathy,2023-07-16,False
9990,INV10990,Xyz Ltd,Naman Goyal,Windsor,1379.32,1349.32,Approved,Kathy,2023-03-25,True
9991,INV10991,Fastship,Naman Goyal,Calgary,4502.29,4502.29,Approved,Steve,2023-03-26,False
9992,INV10992,Ab Trucks,Leah T,Calgary,3168.8,3168.8,Flagged,Steve,2023-05-16,False
9993,INV10993,Fastship,Alex P,Calgary,2513.4,2503.4,Pending,Steve,2023-12-07,True
9994,INV10994,Ab Trucks,John D,Montreal,2857.25,2857.25,Pending,Nora,2023-12-05,False
9995,INV10995,Fastship,Sonia M,Calgary,1547.93,1547.93,Approved,Steve,2023-08-03,False
9996,INV10996,Greenline,Ravi K,Montreal,4291.08,4291.08,Pending,Nora,2023-09-01,False
9997,INV10997,Xyz Ltd,Naman Goyal,Toronto,3751.82,3751.82,Approved,David,2023-04-15,False
9998,INV10998,Fastship,John D,Montreal,3248.09,3248.09,Approved,Nora,2023-11-14,False
9999,INV10999,Xyz Ltd,Leah T,Toronto,4665.54,4665.54,Pending,David,2023-06-11,False
10000,INV11000,Xyz Ltd,John D,Calgary,2932.74,2974.74,Pending,Steve,2023-03-08,True
10001,INV11001,Quickmove,Alex P,Calgary,2608.2,2608.2,Approved,Steve,2023-04-07,False
10002,INV11002,Abc Corp,Ravi K,Toronto,4880.9,4921.9,Pending,David,2023-11-17,True
10003,INV11003,Xyz Ltd,Naman Goyal,Vancouver,1109.47,1109.47,Pending,Maria,2023-07-13,False
10004,INV11004,Xyz Ltd,Sonia M,Montreal,795.64,795.64,Pending,Nora,2023-11-21,False
10005,INV11005,Quickmove,Alex P,Windsor,895.19,895.19,Pending,Kathy,2023-03-29,False
10006,INV11006,Quickmove,Naman Goyal,Calgary,4948.27,4948.27,Flagged,Steve,2023-05-16,False
10007,INV11007,Fastship,Leah T,Montreal,3296.03,3296.03,Flagged,Nora,2023-09-11,False
10008,INV11008,Quickmove,Naman Goyal,Montreal,1599.02,1599.02,Approved,Nora,2023-04-21,False
10009,INV11009,Fastship,John D,Calgary,1319.99,1308.99,Approved,Steve,2023-02-12,True
10010,INV11010,Ab Trucks,Ravi K,Toronto,377.53,377.53,Flagged,David,2023-03-05,False
10011,INV11011,Quickmove,Sonia M,Calgary,746.54,698.54,Approved,Steve,2023-07-21,True
10012,INV11012,Abc Corp,Ravi K,Montreal,4550.05,4587.05,Pending,Nora,2023-08-10,True
10013,INV11013,Xyz Ltd,John D,Vancouver,3761.97,3805.97,Approved,Maria,2023-03-14,True
10014,INV11014,Abc Corp,Sonia M,Toronto,4713.64,4713.64,Pending,David,2023-03-09,False
10015,INV11015,Greenline,Sonia M,Calgary,2176.28,2176.28,Pending,Steve,2023-06-12,False
10016,INV11016,Quickmove,Alex P,Windsor,3046.06,3046.06,Flagged,Kathy,2023-07-08,False
10017,INV11017,Xyz Ltd,Sonia M,Calgary,2469.99,2469.99,Flagged,Steve,2023-06-25,False
10018,INV11018,Abc Corp,Naman Goyal,Montreal,4418.79,4374.79,Flagged,Nora,2023-12-25,True
10019,INV11019,Quickmove,Ravi K,Montreal,4957.77,4957.77,Flagged,Nora,2023-01-13,False
10020,INV11020,Quickmove,Leah T,Windsor,4670.6,4704.6,Pending,Kathy,2023-08-02,True
10021,INV11021,Ab Trucks,Leah T,Toronto,3030.47,3030.47,Pending,David,2023-01-31,False
10022,INV11022,Ab Trucks,Ravi K,Montreal,402.83,402.83,Flagged,Nora,2023-09-30,False
10023,INV11023,Xyz Ltd,Alex P,Toronto,3125.88,3125.88,Flagged,David,2023-03-07,False
