Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
INV11166,ABC Corp,Sonia M,Calgary,4213.11,4213.11,Pending,Steve,2023-10-12,No
INV11167,AB Trucks,Leah T,Montreal,580.55,604.55,Approved,Nora,2023-04-22,Yes
INV11168,AB Trucks,Alex P,Montreal,109.78,109.78,Approved,Nora,2023-12-17,No
INV11169,GreenLine,Alex P,Calgary,3990.03,3990.03,Pending,Steve,2023-03-13,No
INV11170,AB Trucks,Alex P,Montreal,4232.17,4232.17,Pending,Nora,2023-10-17,No
INV11171,XYZ Ltd,John D,Montreal,4814.69,4814.69,Approved,Nora,2023-03-14,No
INV11172,AB Trucks,Sonia M,Vancouver,1170.07,1170.07,Flagged,Maria,2023-02-06,No
INV11173,GreenLine,Alex P,Montreal,3692.42,3692.42,Pending,Nora,2023-02-27,No
INV11174,RoadX,Alex P,Windsor,2643.42,2643.42,Approved,Kathy,2023-06-16,No
INV11175,GreenLine,Naman Goyal,Vancouver,1709.56,1709.56,Approved,Maria,2023-10-13,No
INV11176,QuickMove,Ravi K,Windsor,3070.83,3070.83,Pending,Kathy,2023-09-18,No
INV11177,GreenLine,Ravi K,Windsor,2786.18,2786.18,Approved,Kathy,2023-06-15,No
INV11178,ABC Corp,Ravi K,Calgary,1532.24,1532.24,Pending,Steve,2023-09-10,No
INV11179,XYZ Ltd,Leah T,Montreal,1415.47,1415.47,Flagged,Nora,2023-08-14,No
INV11180,ABC Corp,Naman Goyal,Montreal,2484.24,2463.24,Flagged,Nora,2023-07-01,Yes
INV11181,RoadX,John D,Montreal,2422.78,2422.78,Approved,Nora,2023-01-18,No
INV11182,FastShip,Leah T,Montreal,1580.06,1584.06,Pending,Nora,2023-05-22,Yes
INV11183,RoadX,Naman Goyal,Vancouver,1392.28,1392.28,,Maria,2023-12-27,No
INV11184,XYZ Ltd,Alex P,Toronto,4776.11,4776.11,Flagged,David,2023-01-16,No
INV11185,AB Trucks,Sonia M,Windsor,4325.62,4325.62,Flagged,Kathy,2023-05-18,No
INV11186,GreenLine,Leah T,Toronto,4102.22,4102.22,Pending,David,2023-09-13,No
INV11187,FastShip,Leah T,Toronto,1149.99,1149.99,Approved,David,2023-08-31,No
INV11188,XYZ Ltd,Alex P,Toronto,1027.53,1027.53,Pending,David,2023-02-23,No
INV11189,ABC Corp,Alex P,Vancouver,4065.71,4065.71,Approved,Maria,2023-07-22,No
INV11190,GreenLine,Sonia M,Toronto,1004.9,1004.9,Approved,David,2023-05-04,No
INV11191,RoadX,Ravi K,Vancouver,2567.33,2567.33,Pending,Maria,2023-08-12,No
INV11192,ABC Corp,Leah T,Calgary,1184.97,1184.97,Pending,Steve,2023-08-29,No
INV11193,XYZ Ltd,Naman Goyal,Calgary,1952.54,1998.54,Flagged,Steve,2023-12-24,Yes
INV11194,XYZ Ltd,John D,Calgary,4281.93,4281.93,Flagged,Steve,2023-12-05,No
INV11195,RoadX,Alex P,Vancouver,4467.95,4467.95,,Maria,2023-01-16,No
INV11196,FastShip,Alex P,Vancouver,4983.73,4983.73,Approved,Maria,2023-02-22,No
INV11197,RoadX,John D,Windsor,4725.13,4725.13,Flagged,Kathy,2023-04-06,No
INV11198,AB Trucks,Naman Goyal,Toronto,3389.13,3389.13,Pending,David,2023-05-01,No
INV11199,ABC Corp,Alex P,Montreal,2215.46,2215.46,Approved,Nora,2023-08-20,No
INV11200,FastShip,John D,Montreal,382.69,382.69,Flagged,Nora,2023-11-05,No
INV11201,GreenLine,Alex P,Toronto,3080.01,3082.01,Pending,David,2023-08-22,Yes
INV11202,QuickMove,Ravi K,Montreal,1132.34,1137.34,Pending,Nora,2023-08-29,Yes
INV11203,AB Trucks,Ravi K,Montreal,4265.67,4265.67,Flagged,Nora,2023-02-15,No
INV11204,FastShip,Alex P,Montreal,2789.6,2785.6,Pending,Nora,2023-10-29,Yes
INV11205,QuickMove,Alex P,Vancouver,3694.16,3694.16,Pending,Maria,2023-02-13,No
INV11206,QuickMove,Ravi K,Vancouver,3400.13,3400.13,Pending,Maria,2023-08-27,No
INV11207,ABC Corp,Alex P,Vancouver,1801.92,1798.92,Flagged,Maria,2023-06-23,Yes
INV11208,XYZ Ltd,Naman Goyal,Toronto,3819.52,3819.52,Pending,David,2023-09-22,Yes
INV11209,GreenLine,Naman Goyal,Calgary,4232.54,4232.54,Approved,Steve,2023-05-08,No
INV11210,RoadX,Sonia M,Montreal,3746.24,3746.24,Pending,Nora,2023-02-25,No
INV11211,ABC Corp,Naman Goyal,Windsor,3906.35,3906.35,Pending,Kathy,2023-08-16,No
INV11212,AB Trucks,Leah T,Vancouver,1864.08,1831.08,Flagged,Maria,2023-04-04,Yes
INV11213,QuickMove,Leah T,Windsor,4724.07,4689.07,Pending,Kathy,2023-06-05,Yes
INV11214,AB Trucks,Leah T,Montreal,2180.4,2180.4,Flagged,Nora,2023-07-01,No
INV11215,QuickMove,Alex P,Calgary,4495.55,4495.55,Flagged,Steve,2023-08-15,No
INV11216,XYZ Ltd,Alex P,Windsor,4303.27,4303.27,Flagged,Kathy,2023-11-20,No
INV11217,XYZ Ltd,John D,Montreal,709.22,709.22,Flagged,Nora,2023-05-01,No
INV11218,GreenLine,Leah T,Montreal,4834.73,4834.73,Pending,Nora,2023-11-02,No
INV11219,RoadX,Leah T,Vancouver,4982.07,4982.07,Pending,Maria,2023-08-22,No
INV11220,GreenLine,Naman Goyal,Calgary,3070.12,3070.12,Flagged,Steve,2023-11-20,No
INV11221,XYZ Ltd,Ravi K,Montreal,3937.24,3937.24,Flagged,Nora,,No
INV11222,XYZ Ltd,Ravi K,Calgary,4675.07,4675.07,Flagged,Steve,2023-04-07,No
INV11223,AB Trucks,Sonia M,Vancouver,198.12,198.12,Flagged,Maria,2023-02-21,No
INV11224,XYZ Ltd,John D,Windsor,4656.95,4656.95,Pending,Kathy,2023-12-17,No
INV11225,FastShip,Ravi K,Toronto,3174.09,3174.09,Approved,David,2023-11-13,No
INV11226,QuickMove,Sonia M,Toronto,4159.44,4159.44,Pending,David,2023-07-02,No
INV11227,ABC Corp,Naman Goyal,Toronto,2749.54,2749.54,Flagged,David,2023-11-09,No
INV11228,XYZ Ltd,John D,Calgary,2699.68,2699.68,Flagged,Steve,2023-07-15,No
INV11229,,John D,Toronto,4497.84,4497.84,Flagged,David,2023-09-27,No
INV11230,RoadX,Leah T,Windsor,2586.61,2586.61,Flagged,Kathy,2023-01-12,No
INV11231,QuickMove,Alex P,Montreal,2411.77,2361.77,Approved,Nora,2023-03-03,Yes
INV11232,QuickMove,Leah T,Calgary,3080.13,3080.13,Flagged,Steve,2023-04-06,No
INV11233,RoadX,Naman Goyal,Windsor,2640.99,2640.99,Approved,Kathy,2023-06-22,No
INV11234,RoadX,Leah T,Calgary,2286.81,2286.81,Pending,Steve,2023-11-04,No
INV11235,QuickMove,John D,Calgary,984.57,984.57,Approved,Steve,2023-05-17,No
INV11236,FastShip,Leah T,Calgary,2047.26,2047.26,Pending,Steve,2023-01-14,No
INV11237,GreenLine,Sonia M,Vancouver,1482.02,1482.02,Approved,Maria,2023-12-23,Yes
INV11238,FastShip,Leah T,Montreal,2062.28,2062.28,Flagged,Nora,2023-08-09,No
INV11239,XYZ Ltd,Ravi K,Toronto,3006.48,3006.48,Approved,David,2023-05-17,No
INV11240,ABC Corp,Naman Goyal,Vancouver,3083.37,3083.37,Flagged,Maria,2023-07-04,No
INV11241,RoadX,Naman Goyal,Montreal,1269.44,1269.44,Approved,Nora,2023-03-20,No
INV11242,GreenLine,John D,Toronto,513.95,513.95,Pending,David,2023-05-15,No
INV11243,RoadX,Leah T,Vancouver,3747.74,3729.74,Approved,Maria,2023-05-30,Yes
INV11244,FastShip,John D,Vancouver,2690.0,2690.0,Approved,Maria,2023-11-06,No
INV11245,AB Trucks,John D,Windsor,2266.3,2266.3,Pending,Kathy,2023-03-31,No
INV11246,XYZ Ltd,Sonia M,Vancouver,735.02,773.02,Approved,Maria,2023-08-12,Yes
INV11247,ABC Corp,Alex P,Calgary,2131.85,2131.85,Pending,Steve,2023-03-20,No
INV11248,XYZ Ltd,John D,Vancouver,4109.06,4109.06,Approved,Maria,2023-12-26,No
INV11249,AB Trucks,Alex P,Calgary,2949.03,2949.03,Pending,Steve,2023-11-24,No
INV11250,ABC Corp,Alex P,Montreal,545.78,545.78,Pending,Nora,2023-02-20,No
INV11251,AB Trucks,Naman Goyal,Montreal,1728.15,1728.15,Flagged,Nora,2023-02-03,No
INV11252,XYZ Ltd,Ravi K,Calgary,4901.03,4901.03,Pending,Steve,2023-07-12,No
INV11253,FastShip,Ravi K,Windsor,2768.09,2768.09,Pending,Kathy,2023-11-18,No
INV11254,QuickMove,Leah T,Windsor,1503.34,1503.34,Flagged,Kathy,,No
INV11255,XYZ Ltd,Sonia M,Montreal,4575.88,4575.88,Flagged,Nora,2023-09-07,No
INV11256,XYZ Ltd,,Vancouver,1746.4,1746.4,Pending,Maria,2023-10-13,No
INV11257,XYZ Ltd,Ravi K,Montreal,3676.55,3676.55,Flagged,Nora,2023-02-01,No
INV11258,GreenLine,Leah T,Montreal,821.38,821.38,Pending,Nora,2023-12-12,No
INV11259,AB Trucks,Ravi K,Calgary,866.82,866.82,Pending,Steve,2023-08-04,No
INV11260,AB Trucks,Leah T,Windsor,2850.44,2850.44,Approved,Kathy,2023-02-28,No
INV11261,RoadX,Leah T,Calgary,1275.13,1275.13,Pending,Steve,2023-11-11,No
INV11262,AB Trucks,Leah T,Montreal,341.73,324.73,Flagged,Nora,2023-01-09,Yes
INV11263,RoadX,Leah T,Toronto,4639.68,4639.68,Approved,David,2023-09-23,No
INV11264,,Naman Goyal,Vancouver,374.35,374.35,Approved,Maria,2023-09-13,No
INV11265,FastShip,Naman Goyal,Montreal,3615.45,3615.45,Flagged,Nora,2023-01-17,No
INV11266,RoadX,Ravi K,Calgary,1731.63,1731.63,Flagged,Steve,2023-06-26,No
INV11267,XYZ Ltd,Leah T,Toronto,4674.17,4674.17,Approved,David,2023-05-09,No
INV11268,FastShip,John D,Toronto,4931.66,4905.66,Flagged,David,2023-02-22,Yes
INV11269,QuickMove,Leah T,Montreal,1743.61,1743.61,Flagged,Nora,2023-05-09,No
INV11270,GreenLine,John D,Windsor,2996.42,2973.42,Pending,Kathy,2023-06-17,Yes
INV11271,AB Trucks,Naman Goyal,Toronto,3887.63,3887.63,Flagged,David,2023-06-17,Yes
INV11272,RoadX,Leah T,Vancouver,704.71,704.71,Pending,Maria,2023-05-08,No
INV11273,XYZ Ltd,Alex P,Calgary,3576.37,3576.37,Flagged,Steve,2023-06-26,No
INV11274,ABC Corp,Ravi K,Calgary,4540.37,4540.37,Flagged,Steve,2023-09-14,No
INV11275,QuickMove,Leah T,Calgary,974.66,974.66,Flagged,Steve,2023-07-21,No
INV11276,ABC Corp,Sonia M,Montreal,4209.68,4169.68,Flagged,Nora,2023-07-05,Yes
INV11277,FastShip,John D,Calgary,666.46,666.46,Approved,Steve,2023-08-07,No
INV11278,AB Trucks,Leah T,Calgary,2884.68,2884.68,Approved,Steve,2023-01-04,No
INV11279,ABC Corp,Alex P,Vancouver,1762.88,1762.88,Flagged,Maria,2023-09-29,No
INV11280,FastShip,John D,Windsor,2411.41,2411.41,Approved,Kathy,2023-08-31,No
INV11281,GreenLine,Alex P,Montreal,1573.1,1573.1,Flagged,Nora,,Yes
INV11282,FastShip,Ravi K,Montreal,1376.64,1376.64,Flagged,Nora,2023-03-15,No
INV11283,QuickMove,Ravi K,Calgary,3741.38,3741.38,Pending,Steve,2023-06-22,No
INV11284,FastShip,Ravi K,Vancouver,1193.25,1193.25,Pending,Maria,2023-06-06,Yes
INV11285,QuickMove,Naman Goyal,Toronto,2101.22,2101.22,Flagged,David,2023-07-26,No
INV11286,,Alex P,Calgary,1445.33,1490.33,Approved,Steve,2023-06-27,Yes
INV11287,XYZ Ltd,Leah T,Calgary,1269.31,1269.31,Approved,Steve,2023-11-11,No
INV11288,FastShip,Sonia M,Montreal,3172.77,3172.77,Flagged,Nora,2023-02-15,No
INV11289,RoadX,Sonia M,Montreal,322.6,322.6,Approved,Nora,2023-12-13,No
INV11290,FastShip,Ravi K,Calgary,3965.6,3965.6,Flagged,Steve,2023-08-05,No
INV11291,XYZ Ltd,Sonia M,Montreal,2776.55,2776.55,Pending,Nora,2023-12-03,Yes
INV11292,XYZ Ltd,John D,Vancouver,4159.34,4159.34,Approved,Maria,2023-11-30,No
INV11293,GreenLine,Alex P,Toronto,1143.78,1143.78,Approved,David,2023-04-25,No
INV11294,QuickMove,Alex P,Toronto,3576.09,3576.09,Pending,David,2023-07-05,Yes
INV11295,AB Trucks,Alex P,Toronto,2160.86,2160.86,Flagged,David,2023-10-11,No
INV11296,ABC Corp,John D,Calgary,476.34,476.34,Approved,Steve,2023-03-26,No
INV11297,ABC Corp,Leah T,Calgary,3787.13,3787.13,Pending,Steve,2023-10-28,No
INV11298,FastShip,Naman Goyal,Calgary,3834.72,3834.72,Approved,Steve,2023-11-12,No
INV11299,GreenLine,John D,Vancouver,1427.49,1427.49,Pending,Maria,2023-10-25,No
INV11300,FastShip,Alex P,Toronto,4588.63,4588.63,Approved,David,2023-08-25,Yes
INV11301,ABC Corp,Alex P,Montreal,3843.45,3843.45,Flagged,Nora,2023-07-30,No
INV11302,QuickMove,Alex P,Montreal,1603.11,1603.11,Approved,Nora,2023-12-03,No
INV11303,QuickMove,Leah T,Windsor,1271.63,1271.63,Pending,Kathy,2023-11-17,No
INV11304,QuickMove,Sonia M,Windsor,2256.44,2256.44,Flagged,Kathy,2023-01-10,No
INV11305,XYZ Ltd,Naman Goyal,Montreal,1534.67,1534.67,Approved,Nora,2023-10-01,No
INV11306,AB Trucks,John D,Toronto,1163.41,1163.41,Pending,David,2023-09-15,No
INV11307,GreenLine,,Calgary,2055.59,2055.59,Pending,Steve,2023-04-20,No
INV11308,XYZ Ltd,Ravi K,Montreal,225.95,190.95,Flagged,Nora,2023-10-31,Yes
INV11309,AB Trucks,Naman Goyal,Montreal,2066.91,2066.91,Approved,Nora,2023-03-23,No
INV11310,,Ravi K,Windsor,1186.15,1186.15,Flagged,Kathy,2023-05-08,No
INV11311,GreenLine,Naman Goyal,Toronto,1395.24,1395.24,Pending,David,2023-01-03,No
INV11312,ABC Corp,Alex P,Montreal,504.51,504.51,Pending,Nora,2023-11-03,No
INV11313,XYZ Ltd,Naman Goyal,Calgary,2985.77,2985.77,Approved,Steve,2023-06-09,No
INV11314,GreenLine,Naman Goyal,Calgary,2412.85,2412.85,Pending,Steve,2023-01-29,No
INV11315,RoadX,Alex P,Vancouver,3778.07,3779.07,Flagged,Maria,2023-11-15,Yes
INV11316,QuickMove,Leah T,Calgary,4936.78,4936.78,Pending,Steve,2023-06-20,No
INV11317,GreenLine,Ravi K,Montreal,685.72,685.72,Approved,Nora,2023-02-04,No
INV11318,AB Trucks,Leah T,Montreal,1434.88,1434.88,Approved,Nora,2023-06-23,No
INV11319,,Ravi K,Calgary,3444.03,3444.03,Pending,Steve,2023-01-12,No
INV11320,FastShip,Sonia M,Windsor,1262.83,1262.83,Flagged,Kathy,2023-01-09,No
INV11321,QuickMove,Ravi K,Toronto,247.72,247.72,Approved,David,2023-10-14,No
INV11322,ABC Corp,Ravi K,Montreal,638.05,638.05,Pending,Nora,2023-04-11,No
INV11323,FastShip,Naman Goyal,Calgary,2224.77,2224.77,Pending,Steve,2023-04-14,No
INV11324,XYZ Ltd,Sonia M,Calgary,2210.84,2210.84,Pending,Steve,2023-01-18,No
INV11325,XYZ Ltd,Alex P,Montreal,4864.29,4864.29,Flagged,Nora,2023-08-05,No
INV11326,GreenLine,Alex P,Vancouver,2383.16,2383.16,Flagged,Maria,2023-12-20,No
INV11327,RoadX,John D,Toronto,3422.53,3422.53,Flagged,David,2023-04-09,No
INV11328,XYZ Ltd,Sonia M,Montreal,2511.78,2511.78,Approved,Nora,2023-07-01,No
INV11329,GreenLine,Naman Goyal,Calgary,1422.6,1422.6,Pending,Steve,2023-04-16,No
INV11330,QuickMove,John D,Vancouver,616.71,616.71,Flagged,Maria,2023-10-22,No
INV11331,ABC Corp,John D,Montreal,4309.46,4309.46,Approved,Nora,2023-11-27,No
INV11332,XYZ Ltd,Alex P,Toronto,848.05,856.05,Approved,David,2023-12-01,Yes
INV11333,ABC Corp,Ravi K,Vancouver,574.78,574.78,Approved,Maria,2023-05-31,No
INV11334,ABC Corp,Naman Goyal,Calgary,1147.76,1147.76,Approved,Steve,2023-03-06,No
INV11335,RoadX,Sonia M,Windsor,112.19,112.19,Flagged,Kathy,2023-11-13,No
INV11336,XYZ Ltd,John D,Toronto,452.63,452.63,Approved,David,2023-03-07,No
INV11337,ABC Corp,Naman Goyal,Vancouver,3212.46,3212.46,Flagged,Maria,2023-06-18,No
INV11338,RoadX,Alex P,Montreal,1293.38,1293.38,Flagged,Nora,2023-02-08,Yes
INV11339,RoadX,John D,Montreal,1758.71,1758.71,Flagged,Nora,2023-12-30,No
INV11340,XYZ Ltd,John D,Vancouver,4192.97,4192.97,Pending,Maria,2023-10-31,No
INV11341,RoadX,Leah T,Montreal,3887.21,3887.21,Flagged,Nora,2023-03-29,No
INV11342,XYZ Ltd,Alex P,Vancouver,2512.02,2512.02,,Maria,2023-03-21,No
INV11343,XYZ Ltd,Leah T,Toronto,3103.59,3103.59,Pending,David,2023-09-03,No
INV11344,FastShip,Alex P,Montreal,520.48,520.48,Pending,Nora,2023-09-03,No
INV11345,ABC Corp,Alex P,Toronto,3831.81,3809.81,Pending,David,2023-03-06,Yes
INV11346,AB Trucks,Leah T,Calgary,2629.34,2629.34,Flagged,Steve,2023-12-27,No
INV11347,XYZ Ltd,Naman Goyal,Calgary,2897.65,2897.65,Flagged,Steve,2023-09-03,No
INV11348,ABC Corp,Naman Goyal,Calgary,3361.08,3361.08,Pending,Steve,2023-05-19,Yes
INV11349,QuickMove,Naman Goyal,Calgary,2550.86,2550.86,Approved,Steve,2023-12-02,No
INV11350,RoadX,Ravi K,Montreal,2656.29,2656.29,Pending,Nora,2023-09-22,No
INV11351,GreenLine,John D,Vancouver,2548.21,2548.21,Flagged,Maria,2023-10-10,No
INV11352,XYZ Ltd,Naman Goyal,Montreal,2534.41,2534.41,Flagged,Nora,2023-10-06,No
INV11353,RoadX,Ravi K,Montreal,3776.01,3776.01,Approved,Nora,2023-12-05,No
INV11354,RoadX,John D,Toronto,2193.32,2193.32,Approved,David,2023-06-11,No
INV11355,,Naman Goyal,Vancouver,114.18,70.18,Pending,Maria,2023-08-28,Yes
INV11356,RoadX,Alex P,Windsor,3099.11,3099.11,Flagged,Kathy,2023-08-01,No
INV11357,RoadX,Sonia M,Windsor,4768.05,4768.05,Pending,Kathy,2023-12-29,No
INV11358,XYZ Ltd,Naman Goyal,Vancouver,1359.1,1327.1,Approved,Maria,2023-07-17,Yes
INV11359,QuickMove,Sonia M,Windsor,4099.35,4099.35,Pending,Kathy,2023-06-01,No
INV11360,AB Trucks,Naman Goyal,Vancouver,2331.9,2331.9,Pending,Maria,2023-01-05,No
INV11361,FastShip,Alex P,Toronto,3250.61,3250.61,Flagged,David,2023-02-04,No
INV11362,RoadX,Sonia M,Toronto,4465.28,4465.28,Flagged,David,2023-07-14,No
INV11363,RoadX,Ravi K,Montreal,3877.97,3877.97,Flagged,Nora,2023-03-08,No
INV11364,FastShip,Alex P,Windsor,4434.41,4434.41,Pending,Kathy,2023-12-29,No
INV11365,QuickMove,Sonia M,Vancouver,146.65,146.65,Flagged,Maria,2023-08-19,No
INV11366,QuickMove,Sonia M,Toronto,1017.84,1019.84,Flagged,David,2023-01-26,Yes
INV11367,XYZ Ltd,Leah T,Montreal,2175.12,2153.12,Approved,Nora,2023-06-28,Yes
INV11368,ABC Corp,Leah T,Windsor,4254.42,4254.42,Flagged,Kathy,2023-09-16,No
INV11369,GreenLine,Alex P,Windsor,4208.12,4208.12,Approved,Kathy,2023-01-04,No
INV11370,GreenLine,Alex P,Windsor,1007.19,1007.19,Pending,Kathy,2023-02-07,No
INV11371,ABC Corp,Alex P,Toronto,796.99,796.99,Pending,David,2023-09-12,No
INV11372,XYZ Ltd,John D,Toronto,4190.04,4190.04,Flagged,David,2023-03-13,No
INV11373,GreenLine,Ravi K,Windsor,2753.03,2753.03,Approved,Kathy,2023-11-09,No
INV11374,QuickMove,Naman Goyal,Toronto,3171.17,3169.17,Flagged,David,2023-12-09,Yes
INV11375,FastShip,Leah T,Windsor,4065.11,4065.11,Approved,Kathy,2023-09-27,No
INV11376,ABC Corp,Sonia M,Calgary,1137.56,1137.56,Flagged,Steve,2023-07-08,No
INV11377,QuickMove,Leah T,Toronto,768.78,768.78,Approved,David,2023-04-12,No
INV11378,AB Trucks,Naman Goyal,Vancouver,4309.32,4281.32,Approved,Maria,,Yes
INV11379,XYZ Ltd,Alex P,Toronto,647.69,647.69,Pending,David,2023-11-13,No
INV11380,ABC Corp,Leah T,Windsor,532.09,532.09,Approved,Kathy,2023-01-09,No
INV11381,GreenLine,Ravi K,Vancouver,1457.67,1457.67,Pending,Maria,2023-12-07,No
INV11382,XYZ Ltd,Ravi K,Montreal,1652.56,1646.56,Flagged,Nora,2023-12-29,Yes
INV11383,FastShip,John D,Vancouver,1281.56,1281.56,Flagged,Maria,2023-01-29,No
INV11384,XYZ Ltd,Leah T,Vancouver,3733.95,3733.95,Approved,Maria,2023-02-10,No
INV11385,XYZ Ltd,Alex P,Toronto,4869.44,4869.44,Pending,David,2023-08-28,No
INV11386,FastShip,Sonia M,Vancouver,1078.0,1078.0,Pending,Maria,2023-02-03,No
INV11387,RoadX,John D,Vancouver,3931.08,3931.08,Flagged,Maria,2023-08-18,Yes
INV11388,FastShip,Alex P,Windsor,316.79,316.79,Pending,Kathy,2023-12-13,No
INV11389,QuickMove,John D,Toronto,682.62,633.62,Pending,David,2023-10-10,Yes
INV11390,XYZ Ltd,Leah T,Windsor,2624.08,2624.08,Flagged,Kathy,2023-05-16,No
INV11391,FastShip,Naman Goyal,Toronto,4998.08,4998.08,Pending,David,2023-06-11,No
INV11392,RoadX,Leah T,Montreal,4751.89,4751.89,Flagged,Nora,2023-12-08,No
INV11393,QuickMove,Alex P,Vancouver,648.52,648.52,Pending,Maria,2023-09-12,No
INV11394,ABC Corp,Sonia M,Toronto,1274.47,1274.47,Approved,David,2023-11-02,No
INV11395,FastShip,Sonia M,Vancouver,4734.38,4734.38,Flagged,Maria,2023-03-13,No
INV11396,FastShip,Alex P,Vancouver,838.55,838.55,Flagged,Maria,2023-11-01,No
INV11397,XYZ Ltd,John D,Calgary,3739.67,3739.67,Flagged,Steve,2023-11-19,No
INV11398,QuickMove,Ravi K,Windsor,105.43,105.43,Approved,Kathy,2023-06-06,No
INV11399,ABC Corp,Alex P,Toronto,3195.39,3195.39,Flagged,David,2023-06-27,No
INV11400,AB Trucks,Leah T,Montreal,2523.54,2523.54,Approved,Nora,2023-03-31,No
INV11401,AB Trucks,Sonia M,Calgary,2408.02,2408.02,Pending,Steve,2023-12-08,No
INV11402,GreenLine,Naman Goyal,Windsor,4163.04,4163.04,Approved,Kathy,2023-10-17,No
INV11403,FastShip,Sonia M,Montreal,495.6,453.6,Flagged,Nora,2023-12-31,Yes
INV11404,FastShip,Ravi K,Montreal,1948.93,1948.93,Approved,Nora,2023-01-16,No
INV11405,ABC Corp,Sonia M,Vancouver,2285.59,2285.59,Approved,Maria,2023-09-08,No
INV11406,RoadX,Ravi K,Windsor,707.24,707.24,Approved,Kathy,2023-08-24,No
INV11407,AB Trucks,Alex P,Calgary,519.77,519.77,Approved,Steve,2023-12-20,No
INV11408,GreenLine,Sonia M,Toronto,980.11,946.11,Pending,David,2023-12-24,Yes
INV11409,ABC Corp,John D,Toronto,1281.13,1281.13,Pending,David,2023-09-20,No
INV11410,FastShip,Leah T,Calgary,4833.7,4833.7,Pending,Steve,2023-10-04,No
INV11411,AB Trucks,John D,Vancouver,2430.51,2430.51,Flagged,Maria,2023-01-10,No
INV11412,QuickMove,Leah T,Vancouver,2600.42,2600.42,Approved,Maria,2023-03-04,No
INV11413,GreenLine,Sonia M,Montreal,3564.29,3564.29,Pending,Nora,2023-12-12,No
INV11414,XYZ Ltd,Sonia M,Windsor,3452.91,3452.91,Flagged,Kathy,2023-02-15,No
INV11415,AB Trucks,Leah T,Montreal,2563.61,2563.61,Flagged,Nora,2023-11-12,No
INV11416,GreenLine,Naman Goyal,Toronto,1765.21,1765.21,Approved,David,2023-07-20,No
INV11417,ABC Corp,Sonia M,Calgary,1722.15,1722.15,Approved,Steve,2023-10-24,Yes
INV11418,XYZ Ltd,Naman Goyal,Windsor,382.78,382.78,Approved,Kathy,2023-01-11,No
INV11419,GreenLine,Naman Goyal,Calgary,4508.19,4537.19,Approved,Steve,2023-11-27,Yes
INV11420,GreenLine,,Windsor,3870.03,3870.03,Approved,Kathy,2023-10-29,No
INV11421,FastShip,Naman Goyal,Toronto,3154.38,3116.38,Approved,David,2023-04-26,Yes
INV11422,RoadX,Naman Goyal,Toronto,2040.8,2040.8,Pending,David,2023-05-13,No
INV11423,AB Trucks,Alex P,Windsor,2954.08,2954.08,Pending,Kathy,2023-07-22,No
INV11424,FastShip,John D,Vancouver,2476.94,2476.94,Approved,Maria,2023-03-17,No
INV11425,QuickMove,Naman Goyal,Windsor,1442.28,1442.28,Flagged,Kathy,2023-06-23,No
INV11426,XYZ Ltd,John D,Toronto,1563.01,1563.01,Pending,David,2023-05-21,No
INV11427,RoadX,Naman Goyal,Calgary,4384.95,4384.95,Approved,Steve,2023-12-23,No
INV11428,GreenLine,,Montreal,3211.05,3190.05,Pending,Nora,2023-05-21,Yes
INV11429,FastShip,Sonia M,Calgary,106.97,114.97,Flagged,Steve,2023-07-25,Yes
INV11430,RoadX,Sonia M,Toronto,1701.67,1701.67,Flagged,David,2023-07-11,Yes
INV11431,QuickMove,John D,Calgary,1765.73,1765.73,Pending,Steve,2023-05-30,No
INV11432,,Naman Goyal,Vancouver,3561.04,3561.04,Approved,Maria,2023-12-02,No
INV11433,QuickMove,Alex P,Vancouver,3532.22,3532.22,Approved,Maria,2023-02-27,No
INV11434,XYZ Ltd,John D,Windsor,2374.36,2374.36,Approved,Kathy,2023-12-26,No
INV11435,ABC Corp,Ravi K,Calgary,4759.8,4759.8,Flagged,Steve,2023-06-02,No
INV11436,FastShip,Alex P,Calgary,4373.92,4373.92,Flagged,Steve,2023-07-07,No
INV11437,XYZ Ltd,Ravi K,Toronto,4344.43,4306.43,Flagged,David,2023-07-06,Yes
INV11438,ABC Corp,John D,Windsor,1806.5,1806.5,Flagged,Kathy,2023-08-20,No
INV11439,FastShip,Naman Goyal,Windsor,2211.9,2211.9,Pending,Kathy,2023-05-03,No
INV11440,XYZ Ltd,Ravi K,Calgary,2152.91,2110.91,Approved,Steve,2023-05-03,Yes
INV11441,QuickMove,John D,Montreal,2257.31,2257.31,Approved,Nora,2023-01-28,No
INV11442,XYZ Ltd,Alex P,Calgary,4457.13,4457.13,Pending,Steve,2023-10-20,Yes
INV11443,,Naman Goyal,Calgary,1320.69,1320.69,Pending,Steve,2023-11-20,No
INV11444,QuickMove,Ravi K,Calgary,4030.76,4030.76,Approved,Steve,2023-08-11,No
INV11445,FastShip,John D,Vancouver,2618.8,2618.8,Approved,Maria,2023-02-07,No
INV11446,XYZ Ltd,Naman Goyal,Windsor,1320.51,1320.51,Pending,Kathy,2023-04-28,No
INV11447,GreenLine,Naman Goyal,Vancouver,2683.74,2683.74,Pending,Maria,2023-05-11,No
INV11448,FastShip,Sonia M,Montreal,1057.66,1057.66,Flagged,Nora,2023-05-24,No
